Table S2F. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 24hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q96C01,FAM136A,Homo sapiens (Human),0.02015391,0.109675365,0.696957351,1,0.488164248,0
Q96C19,EFHD2,Homo sapiens (Human),0.910225568,1,0.334758,0.201476737,0.093221325,0
Q96C36,PYCR2,Homo sapiens (Human),0.006406298,0.173992454,0.720785437,1,0.6052071,0
Q96CB9,NSUN4,Homo sapiens (Human),0.02548206,0.258491339,0.764230283,1,0.946094453,0
Q96CG8,CTHRC1,Homo sapiens (Human),0.17861601,0.769658609,1,0.372551988,0.229355233,0
Q96CM8,ACSF2,Homo sapiens (Human),0.028277254,0.151556412,0.811220668,1,0.512076513,0
Q96CS3,FAF2,Homo sapiens (Human),0.392146541,0.934327852,1,0.836971117,0.427337635,0
Q96CV9,OPTN,Homo sapiens (Human),0.789537809,1,0.341102996,0.16071186,0.094816993,0
Q96CW1,AP2M1,Homo sapiens (Human),0.699555267,1,0.687162511,0.282690871,0.206444871,0
Q96CX2,KCTD12,Homo sapiens (Human),0.867039569,1,0.381796312,0.146528232,0.110834533,0
Q96D15,RCN3,Homo sapiens (Human),0.216605592,0.942156933,1,0.354571262,0.24709358,0
Q96DA6,DNAJC19,Homo sapiens (Human),0.060902642,0.22831628,0.824080139,1,0.894215198,0
Q96DB5,RMDN1,Homo sapiens (Human),0.02818732,0.138425579,0.826562625,1,0.514357457,0
Q96DD7,SHISA4,Homo sapiens (Human),0.928321865,1,0.536296136,0.148117977,0.097922634,0
Q96DM3,C18orf8,Homo sapiens (Human),0.369907832,1,0.671169249,0.227804675,0.12045723,0
Q96DV4,MRPL38,Homo sapiens (Human),0.09407707,0.230028494,0.796694955,1,0.617647345,0
Q96DX4,RSPRY1,Homo sapiens (Human),1,0.992138903,0.618203333,0.306720001,0.101610696,0
Q96DZ1,ERLEC1,Homo sapiens (Human),0.270153103,0.907213052,1,0.403549615,0.296650087,0
Q96E11,MRRF,Homo sapiens (Human),0,0.095428001,0.718180335,1,0.567412047,0.002864995
Q96EL2,MRPS24,Homo sapiens (Human),0.229504824,0.611121272,0.950080186,1,0.740142959,0
Q96EL3,MRPL53,Homo sapiens (Human),0,0.125969861,0.741840448,1,0.507282376,0.006074933
Q96ER9,CCDC51,Homo sapiens (Human),0.032648139,0.194553813,0.798966686,1,0.626308972,0
Q96EY7,PTCD3,Homo sapiens (Human),0.038798225,0.208364194,0.710644,1,0.589856242,0
Q96FQ6,S100A16,Homo sapiens (Human),0.570420657,1,0.441741981,0.176238343,0.148753948,0
Q96FW1,OTUB1,Homo sapiens (Human),0.753953681,1,0.631420977,0.767326766,0.117981574,0
Q96FZ7,CHMP6,Homo sapiens (Human),0.837323154,1,0.576808456,0.234352065,0.138083116,0
Q96G23,CERS2,Homo sapiens (Human),0.41134618,1,0.856818146,0.318263976,0.324536695,0
Q96GC5,MRPL48,Homo sapiens (Human),0,0.135472926,0.717415217,1,0.551198343,0.004088808
Q6P2I3,FAHD2B,Homo sapiens (Human),0.227171359,0.653718698,0.972377142,1,0.769664378,0
Q96HC4,PDLIM5,Homo sapiens (Human),0.926182527,1,0.386939735,0.166834296,0.151763182,0
Q96HD1,CRELD1,Homo sapiens (Human),0.227041568,0.691711487,1,0.474535231,0.301981757,0
Q96HE7,ERO1A,Homo sapiens (Human),0.234131284,0.897445374,1,0.338127613,0.197713573,0
Q9Y383,LUC7L2,Homo sapiens (Human),0.371550164,0.587645561,1,0.361667017,0.14781757,0
Q96HV5,TMEM41A,Homo sapiens (Human),0.428536416,1,0.982312411,0.40948327,0.289890339,0
Q96HY6,DDRGK1,Homo sapiens (Human),0.221797333,0.529722839,1,0.410967444,0.249139149,0
Q96I36,COX14,Homo sapiens (Human),0,0.112653701,0.569748618,1,0.515795334,0.005954034
Q96I51,WBSCR16,Homo sapiens (Human),0.235567311,0.436106062,0.9519527,1,0.695902214,0
Q96I99,SUCLG2,Homo sapiens (Human),0,0.099256916,0.740565017,1,0.559394173,0.010086788
Q96IX5,USMG5,Homo sapiens (Human),0,0.070720804,0.663357945,1,0.746925881,0.09547461
Q96IZ0,PAWR,Homo sapiens (Human),1,0.987674047,0.51035509,0.26186625,0.145974784,0
Q96J02,ITCH,Homo sapiens (Human),0.658184984,1,0.608828015,0.250727782,0.186267273,0
Q96J84,KIRREL,Homo sapiens (Human),0.868645614,1,0.535059952,0.189759232,0.104584498,0
Q96JB5,CDK5RAP3,Homo sapiens (Human),0.22813202,0.559110923,1,0.385021082,0.231040005,0
Q96JC1,VPS39,Homo sapiens (Human),0.632668098,1,0.606538252,0.133310081,0.172766541,0
Q96JJ7,TMX3,Homo sapiens (Human),0.270528984,1,0.987552242,0.412491524,0.176919838,0
Q96JY6,PDLIM2,Homo sapiens (Human),0.930063483,1,0.287235435,0.122831652,0.079798749,0
Q96K19,RNF170,Homo sapiens (Human),0.282671869,1,0.83381747,0.280128099,0.220429363,0
Q96K49,TMEM87B,Homo sapiens (Human),0.152638146,1,0.50176591,0.165198602,0.123892246,0
Q96KA5,CLPTM1L,Homo sapiens (Human),0.218458154,1,0.979213452,0.432504631,0.287410284,0
Q96KN7,RPGRIP1,Homo sapiens (Human),0.755671283,1,0.294656764,0.128544749,0.067243095,0
Q96KP1,EXOC2,Homo sapiens (Human),1,0.932150661,0.541931837,0.19277635,0.130651198,0
Q96KP4,CNDP2,Homo sapiens (Human),0.620945172,1,0.265808215,0.098049594,0.074494514,0
Q96KR6,FAM210B,Homo sapiens (Human),0,0.244870969,0.755210452,1,0.727279933,0.036784943
Q96L58,B3GALT6,Homo sapiens (Human),0.127094967,0.877281952,1,0.299678536,0.227597317,0
Q96LJ7,DHRS1,Homo sapiens (Human),0.258077246,0.757322845,1,0.787782723,0.511802444,0
Q96LL9,DNAJC30,Homo sapiens (Human),0,0.186556245,0.715008623,1,0.721501087,0.071293024
Q96LW7,CARD19,Homo sapiens (Human),0.080250816,0.367193222,0.941817038,1,0.735552311,0
Q96N66,MBOAT7,Homo sapiens (Human),0.456616191,1,0.897865341,0.375370027,0.28752049,0
Q96N67,DOCK7,Homo sapiens (Human),0.770618713,1,0.606810108,0.171552427,0.105115345,0
Q96ND0,FAM210A,Homo sapiens (Human),0,0.14095464,0.448781235,1,0.849234693,0.115408703
Q96P70,IPO9,Homo sapiens (Human),0.782410461,1,0.36989088,0.23009323,0.106362659,0
Q96PD2,DCBLD2,Homo sapiens (Human),0.889616296,1,0.475773174,0.176807429,0.113925691,0
Q96PE7,MCEE,Homo sapiens (Human),0.126268906,0.276521982,0.976564467,1,0.68368929,0
Q96Q11,TRNT1,Homo sapiens (Human),0.115885632,0.279056451,0.781948671,1,0.508747658,0
Q96QD8,SLC38A2,Homo sapiens (Human),0.527090246,1,0.469431795,0.107304578,0.033264112,0
Q96QK1,VPS35,Homo sapiens (Human),0.783499309,1,0.374819263,0.156771216,0.111860379,0
Q96RD7,PANX1,Homo sapiens (Human),0.970789502,1,0.596794894,0.217276893,0.174868742,0
Q96RF0,SNX18,Homo sapiens (Human),0.842650786,1,0.595852089,0.298991094,0.195885276,0
Q96RQ1,ERGIC2,Homo sapiens (Human),0.293240164,1,0.818556489,0.280009883,0.207610493,0
Q96RQ3,MCCC1,Homo sapiens (Human),0.058505301,0.180211981,0.759226722,1,0.377557305,0
Q96RT1,ERBB2IP,Homo sapiens (Human),1,0.942433444,0.519713984,0.219369473,0.130141682,0
Q96S52,PIGS,Homo sapiens (Human),0.363083147,0.997788899,1,0.435824409,0.308445232,0
Q96S66,CLCC1,Homo sapiens (Human),0.335879225,1,0.824514233,0.454800346,0.307486681,0
Q96SB3,PPP1R9B,Homo sapiens (Human),1,0.931898025,0.507981347,0.267656298,0.111305166,0
Q96SL4,GPX7,Homo sapiens (Human),0.141547411,0.732824792,1,0.360428745,0.231886559,0
Q96T83,SLC9A7,Homo sapiens (Human),0.485781014,1,0.478216389,0.13353006,0.10825503,0
Q96TA1,FAM129B,Homo sapiens (Human),1,0.889339263,0.305143349,0.147145639,0.092955877,0
Q96TA2,YME1L1,Homo sapiens (Human),0,0.12439326,0.770827371,1,0.547471228,0.011102542
Q96TC7,RMDN3,Homo sapiens (Human),0.04257703,0.255437234,0.986773267,1,0.467006954,0
Q99424,ACOX2,Homo sapiens (Human),0.251020299,0.607944986,0.989691712,0.806099473,1,0
Q99426,TBCB,Homo sapiens (Human),0.621361365,1,0.272669882,0.105093216,0.124426166,0
Q99436,PSMB7,Homo sapiens (Human),0.729575815,1,0.453406664,0.223546835,0.119629387,0
Q99439,CNN2,Homo sapiens (Human),1,0.765846983,0.307225974,0.131481472,0.062834885,0
Q99442,SEC62,Homo sapiens (Human),0.315105784,0.885484148,1,0.432180881,0.349028074,0
Q99460,PSMD1,Homo sapiens (Human),0.710399684,1,0.439927911,0.186428053,0.157608364,0
Q99470,SDF2,Homo sapiens (Human),0.121291891,0.865729181,1,0.303419431,0.15204863,0
Q99487,PAFAH2,Homo sapiens (Human),0.327091163,0.752498413,0.990339498,1,0.916755947,0
Q99497,PARK7,Homo sapiens (Human),0.669074466,1,0.542281262,0.569540517,0.38665152,0
Q99519,NEU1,Homo sapiens (Human),0.163597798,0.82166223,1,0.510703086,0.376510406,0
Q99536,VAT1,Homo sapiens (Human),0.610166663,1,0.371196525,0.127684594,0.069277439,0
Q99538,LGMN,Homo sapiens (Human),0.299142261,0.743150194,1,0.609507335,0.376775002,0
Q99584,S100A13,Homo sapiens (Human),0.690321733,1,0.437065127,0.186037443,0.091812051,0
Q99613,EIF3C,Homo sapiens (Human),0.484424982,1,0.490291575,0.191861417,0.275460137,0
Q99650,OSMR,Homo sapiens (Human),0.950950163,1,0.609563984,0.175476658,0.121451986,0
Q99653,CHP1,Homo sapiens (Human),0.727865387,1,0.700556083,0.290765166,0.258513633,0
Q99685,MGLL,Homo sapiens (Human),0.597421347,1,0.270714799,0.136877091,0.074837089,0
Q99714,HSD17B10,Homo sapiens (Human),0,0.088856981,0.708939064,1,0.741248587,0.025442729
Q99715,COL12A1,Homo sapiens (Human),0.111887758,0.535226132,1,0.395500567,0.23057762,0
Q99720,SIGMAR1,Homo sapiens (Human),0.21896636,1,0.842485282,0.314981767,0.382493965,0
Q99747,NAPG,Homo sapiens (Human),0.51904602,1,0.44310246,0.135066689,0.071279221,0
Q99757,TXN2,Homo sapiens (Human),0.012736845,0.080413276,0.702826158,1,0.304825206,0
Q99797,MIPEP,Homo sapiens (Human),0.063318337,0.22697622,0.870334435,1,0.651668337,0
Q99805,TM9SF2,Homo sapiens (Human),0.164645211,1,0.796443932,0.226415473,0.114692003,0
Q99816,TSG101,Homo sapiens (Human),0.643647846,1,0.387586209,0.16086588,0.126211103,0
Q99829,CPNE1,Homo sapiens (Human),0.723934086,1,0.391007713,0.222944668,0.144984242,0
Q99832,CCT7,Homo sapiens (Human),0.793033115,1,0.298408155,0.130261776,0.111249442,0
Q99873,PRMT1,Homo sapiens (Human),0.575750772,1,0.306925904,0.153866072,0.092094939,0
Q99943,AGPAT1,Homo sapiens (Human),0.366769708,1,0.947772278,0.389256914,0.328411792,0
Q9BPW8,NIPSNAP1,Homo sapiens (Human),0.074400597,0.252771359,0.867735789,1,0.600890905,0
Q9BPX6,MICU1,Homo sapiens (Human),0.000821678,0.180760121,0.724483337,1,0.546786725,0
Q9BQ48,MRPL34,Homo sapiens (Human),0,0.107083323,0.671998469,1,0.780913959,0.059547662
Q9BQ49,SMIM7,Homo sapiens (Human),0.148615558,1,0.779794693,0.253014133,0.104154442,0
Q9BQ51,PDCD1LG2,Homo sapiens (Human),0.960946757,1,0.686070768,0.164937055,0.105223153,0
Q9BQ52,ELAC2,Homo sapiens (Human),0.081767335,0.186013896,0.820797518,1,0.55912779,0
Q9BQB6,VKORC1,Homo sapiens (Human),0.589951957,1,0.784402107,0.393804566,0.306831128,0
Q9BQC6,MRPL57,Homo sapiens (Human),0,0.157820748,0.738107255,1,0.596012713,0.017710213
Q9BQD3,KXD1,Homo sapiens (Human),0.335707302,1,0.888732857,0.290805996,0.091811711,0
Q9BQE3,TUBA1C,Homo sapiens (Human),0.753439373,1,0.215851463,0.147876525,0.158640377,0
Q9BQE5,APOL2,Homo sapiens (Human),0.729660889,1,0.601492657,0.264811167,0.217210595,0
Q9BQJ4,TMEM47,Homo sapiens (Human),0.73940716,1,0.546586865,0.208239899,0.15014593,0
Q9BQP7,MGME1,Homo sapiens (Human),0.001025745,0.162886116,0.772015032,1,0.468219718,0
Q9BQS8,FYCO1,Homo sapiens (Human),0.734632379,1,0.406648967,0.102055338,0.081277591,0
Q9BR76,CORO1B,Homo sapiens (Human),1,0.950698939,0.385403831,0.21523215,0.145646919,0
Q9BRJ2,MRPL45,Homo sapiens (Human),0.051959374,0.204754329,0.73223411,1,0.45553697,0
Q9BRK3,MXRA8,Homo sapiens (Human),0.486947714,1,0.656329743,0.221914038,0.098879239,0
Q9BRK5,SDF4,Homo sapiens (Human),0.14156774,0.880267659,1,0.298098443,0.119663474,0
Q9BRQ6,CHCHD6,Homo sapiens (Human),0,0.157156425,0.781231832,1,0.834628604,0.035244966
Q9BRR6,ADPGK,Homo sapiens (Human),0.257411173,0.824583808,1,0.41957103,0.160599708,0
Q9BRT2,UQCC2,Homo sapiens (Human),0.031049971,0.162790912,0.842444319,1,0.534874491,0
Q9BS26,ERP44,Homo sapiens (Human),0.192461505,0.981388907,1,0.33987559,0.249976738,0
Q9BSH4,TACO1,Homo sapiens (Human),0,0.131596759,0.612898602,0.997069892,1,0.033915776
Q9BSJ8,ESYT1,Homo sapiens (Human),0.369834362,1,0.880786653,0.331594853,0.207295835,0
Q9BSQ5,CCM2,Homo sapiens (Human),0.80329617,1,0.461036896,0.199326312,0.100418945,0
Q9BSR8,YIPF4,Homo sapiens (Human),0.175524887,1,0.972368385,0.232807275,0.151361676,0
Q9BT22,ALG1,Homo sapiens (Human),0.431951637,1,0.96667525,0.383061113,0.273674065,0
Q9BT67,NDFIP1,Homo sapiens (Human),0.341039771,1,0.670380496,0.150096603,0.110167511,0
Q9BTU6,PI4K2A,Homo sapiens (Human),0.400383578,1,0.533431083,0.144147136,0.111707676,0
Q9BTV4,TMEM43,Homo sapiens (Human),0.191189216,0.828090952,1,0.406452383,0.297561316,0
Q9BTY2,FUCA2,Homo sapiens (Human),0.1806674,0.848499478,1,0.344106316,0.336335433,0
Q9BTZ2,DHRS4,Homo sapiens (Human),0.301546457,0.557612649,0.824552032,1,0.826514909,0
Q9BU23,LMF2,Homo sapiens (Human),0.118203319,0.613301117,1,0.440714219,0.27043695,0
Q9BUF5,TUBB6,Homo sapiens (Human),0.829935645,1,0.29163905,0.115351953,0.120671704,0
Q9BUL8,PDCD10,Homo sapiens (Human),0.88424302,1,0.31337962,0.168943067,0.113816724,0
Q9BUP3,HTATIP2,Homo sapiens (Human),0.51621447,1,0.894239814,0.57672975,0.297635469,0
Q9BUR5,APOO,Homo sapiens (Human),0,0.098062317,0.647315485,1,0.558344178,0.059808752
Q9BV79,MECR,Homo sapiens (Human),0.124598544,0.397477687,0.903227357,1,0.544266586,0
Q9BV81,EMC6,Homo sapiens (Human),0.178547945,0.759379824,1,0.40682215,0.341020843,0
Q9BVC6,TMEM109,Homo sapiens (Human),0.197404352,0.816995662,1,0.46019577,0.337193374,0
Q9BVG9,PTDSS2,Homo sapiens (Human),0.750017548,1,0.683121768,0.290366823,0.163614141,0
Q9BVK6,TMED9,Homo sapiens (Human),0.196595799,1,0.883289358,0.332440565,0.212091951,0
Q9BVV7,TIMM21,Homo sapiens (Human),0,0.183335792,0.726475026,1,0.471601319,0.023705823
Q9BW92,TARS2,Homo sapiens (Human),0.169032224,0.485383954,0.952097995,1,0.582579276,0
Q9BWH2,FUNDC2,Homo sapiens (Human),0.02206344,0.211163623,0.849364894,1,0.36542141,0
Q9BWM7,SFXN3,Homo sapiens (Human),0,0.135623238,0.874318191,1,0.832289637,0.020804987
Q9BWS9,CHID1,Homo sapiens (Human),0.115449982,0.674483165,1,0.403594193,0.187818132,0
Q9BX67,JAM3,Homo sapiens (Human),0.937807907,1,0.518401421,0.193240714,0.109934529,0
Q9BX68,HINT2,Homo sapiens (Human),0.011163122,0.12400722,0.768581979,1,0.703673112,0
Q9BXF6,RAB11FIP5,Homo sapiens (Human),0.562019909,1,0.910806279,0.484254827,0.183963055,0
Q9BXI6,TBC1D10A,Homo sapiens (Human),1,0.914137575,0.47681243,0.18752556,0.219116956,0
Q9BXJ8,TMEM120A,Homo sapiens (Human),0.348480344,1,0.804530081,0.437011672,0.215980172,0
Q9BXK5,BCL2L13,Homo sapiens (Human),0.006487863,0.167901964,0.869075012,1,0.551575388,0
Q9BXS4,TMEM59,Homo sapiens (Human),0.380783508,1,0.762473628,0.322453894,0.140979555,0
Q9BY67,CADM1,Homo sapiens (Human),1,0.978840089,0.522603453,0.210767908,0.138826956,0
Q9BYD1,MRPL13,Homo sapiens (Human),0.013183047,0.11418563,0.755397841,1,0.555878629,0
Q9BYD2,MRPL9,Homo sapiens (Human),0.045408285,0.335820126,0.946638447,1,0.603428379,0
Q9BYD6,MRPL1,Homo sapiens (Human),0,0.124452503,0.750104305,1,0.538452593,0.00568432
Q9BYI3,FAM126A,Homo sapiens (Human),1,0.953791241,0.424403202,0.18083845,0.078981624,0
Q9BYN8,MRPS26,Homo sapiens (Human),0.054421313,0.1977255,0.736201369,1,0.783432273,0
Q9BYT8,NLN,Homo sapiens (Human),0.1102808,0.263649792,0.7621366,1,0.46911764,0
Q9BZ67,FRMD8,Homo sapiens (Human),1,0.961066766,0.399577971,0.131303795,0.134141737,0
Q9BZE1,MRPL37,Homo sapiens (Human),0.006536793,0.141322214,0.741685277,1,0.698295896,0
Q9BZF1,OSBPL8,Homo sapiens (Human),0.47508133,0.982708331,1,0.432586344,0.25674747,0
Q9BZF9,UACA,Homo sapiens (Human),1,0.904048522,0.623210311,0.275059078,0.156548468,0
Q9BZG1,RAB34,Homo sapiens (Human),0.790798613,1,0.46100999,0.224592843,0.12525665,0
Q9BZH6,WDR11,Homo sapiens (Human),0.602466441,1,0.53833969,0.244485648,0.062975991,0
Q9BZL4,PPP1R12C,Homo sapiens (Human),1,0.986206123,0.664272117,0.36495681,0.222313268,0
Q9BZQ6,EDEM3,Homo sapiens (Human),0.137358306,0.760077731,1,0.390767908,0.159667102,0
Q9BZQ8,FAM129A,Homo sapiens (Human),0.832399047,1,0.321275918,0.146417287,0.118955312,0
Q9C0B5,ZDHHC5,Homo sapiens (Human),0.895268561,1,0.409762916,0.15918835,0.115437224,0
Q9C0C2,TNKS1BP1,Homo sapiens (Human),0.999270844,1,0.533622468,0.257218663,0.170662939,0
Q9C0E8,LNP,Homo sapiens (Human),0.488246046,1,0.648573599,0.250132094,0.135806908,0
Q9C0H2,TTYH3,Homo sapiens (Human),0.255323696,1,0.754556559,0.217410512,0.154610865,0
Q9GZM5,YIPF3,Homo sapiens (Human),0.192268195,1,0.868797874,0.191424278,0.138295819,0
Q9GZU1,MCOLN1,Homo sapiens (Human),0.369732634,1,0.73004749,0.244934816,0.1346589,0
Q9GZU7,CTDSP1,Homo sapiens (Human),0.954131969,1,0.542194223,0.207031128,0.129957005,0
Q9GZX9,TWSG1,Homo sapiens (Human),0.28158637,0.96377241,1,0.439697003,0.235433791,0
Q9GZY8,MFF,Homo sapiens (Human),0.109158355,0.264069779,0.937502968,1,0.181749462,0
Q9H078,CLPB,Homo sapiens (Human),0.033378465,0.244045804,0.919485821,1,0.859730655,0
Q9H089,LSG1,Homo sapiens (Human),0.240467408,0.730212371,1,0.366796369,0.151364093,0
Q9H0E2,TOLLIP,Homo sapiens (Human),0.561473548,1,0.473102093,0.134484787,0.11275719,0
Q9H0P0,NT5C3A,Homo sapiens (Human),0.077454407,0.224795806,0.80027891,1,0.466849429,0
Q9H0U3,MAGT1,Homo sapiens (Human),0.163282493,0.73713478,1,0.45805272,0.270215608,0
Q9H0U4,RAB1B,Homo sapiens (Human),0.439211735,1,0.587320275,0.223166139,0.121003671,0
Q9H0U6,MRPL18,Homo sapiens (Human),0,0.164167979,0.632609874,1,0.597547106,0.005147877
Q9H0V9,LMAN2L,Homo sapiens (Human),0.213416241,1,0.898911853,0.32964866,0.260982673,0
Q9H0X4,FAM234A,Homo sapiens (Human),1,0.944021805,0.57471904,0.212016346,0.126397933,0
Q9H0X9,OSBPL5,Homo sapiens (Human),0.410563362,1,0.951801853,0.45672292,0.38472904,0
Q9H173,SIL1,Homo sapiens (Human),0.155052398,0.895055758,1,0.369724594,0.210888313,0
Q9H1C3,GLT8D2,Homo sapiens (Human),0.200314972,0.965920078,1,0.336940201,0.196178131,0
Q9H1K1,ISCU,Homo sapiens (Human),0.026187522,0.129722377,0.839084517,1,0.701513871,0
Q9H1U9,SLC25A51,Homo sapiens (Human),0.061686421,0.227802245,0.871617612,1,0.576303486,0
Q9H1Z9,TSPAN10,Homo sapiens (Human),0.380434866,0.85944384,1,0.677915242,0.366398594,0
Q9H223,EHD4,Homo sapiens (Human),0.834313289,1,0.365619322,0.123876001,0.107478173,0
Q9H246,C1orf21,Homo sapiens (Human),1,0.922963058,0.632279102,0.273255274,0.170819455,0
Q9H299,SH3BGRL3,Homo sapiens (Human),0.571798451,1,0.265031087,0.105031688,0.084284359,0
Q9H2D6,TRIOBP,Homo sapiens (Human),1,0.917249733,0.565177829,0.24049663,0.208992795,0
Q9H2G2,SLK,Homo sapiens (Human),0.910991131,1,0.429610366,0.189822195,0.12434215,0
Q9H2H9,SLC38A1,Homo sapiens (Human),0.693033105,1,0.557799163,0.210217377,0.082762909,0
Q9H2K0,MTIF3,Homo sapiens (Human),0.096544563,0.276928931,0.849795213,1,0.530420465,0
Q9H2W6,MRPL46,Homo sapiens (Human),0,0.33544784,0.948781348,1,0.768153624,0.005062077
Q9H300,PARL,Homo sapiens (Human),0,0.096786487,0.718055993,1,0.6352933,0.050525927
Q9H330,TMEM245,Homo sapiens (Human),0.515908613,1,0.805867374,0.407855052,0.410355391,0
Q9H3F6,KCTD10,Homo sapiens (Human),0.861368422,1,0.462779915,0.194489363,0.140676819,0
Q9H3H5,DPAGT1,Homo sapiens (Human),0.445299319,1,0.997046536,0.450057431,0.324384075,0
Q9H3K2,GHITM,Homo sapiens (Human),0.493820757,0.812979966,1,0.935282256,0.769720429,0
Q9H3M7,TXNIP,Homo sapiens (Human),0.946568463,1,0.565552695,0.251444143,0.131433373,0
Q9H3N1,TMX1,Homo sapiens (Human),0.270454085,1,0.943661775,0.366041395,0.125215849,0
Q9H3U5,MFSD1,Homo sapiens (Human),0.316236471,1,0.697532712,0.141995009,0.162404114,0
Q9H3Z4,DNAJC5,Homo sapiens (Human),0.611295969,1,0.641081215,0.230567003,0.145357975,0
Q9H488,POFUT1,Homo sapiens (Human),0.261297922,0.913691663,1,0.390750003,0.217380346,0
Q9H490,PIGU,Homo sapiens (Human),0.215914029,0.961423148,1,0.410771884,0.303420627,0
Q9H4A4,RNPEP,Homo sapiens (Human),0.818149714,1,0.431255263,0.14714777,0.120866091,0
Q9H4G4,GLIPR2,Homo sapiens (Human),1,0.934429651,0.531932284,0.236785765,0.238979479,0
Q9H4I3,TRABD,Homo sapiens (Human),0.068893813,0.321220409,0.907494534,1,0.719335775,0
Q9H4L5,OSBPL3,Homo sapiens (Human),0.716259435,1,0.714845776,0.245405677,0.091708666,0
Q9H4M9,EHD1,Homo sapiens (Human),0.777594031,1,0.313478196,0.122788053,0.080417401,0
Q9H553,ALG2,Homo sapiens (Human),0.371558155,0.999754068,1,0.490389958,0.327133728,0
Q9H5Q4,TFB2M,Homo sapiens (Human),0.096420479,0.312839098,0.870608936,1,0.519497447,0
Q9H5V8,CDCP1,Homo sapiens (Human),0.93846673,1,0.443175141,0.196092422,0.143354407,0
Q9H6B4,CLMP,Homo sapiens (Human),0.683481927,1,0.55648178,0.25466403,0.128690509,0
Q9H6K5,PRR36,Homo sapiens (Human),1,0.842450816,0.599872779,0.30875606,0.132741115,0
Q9H6X2,ANTXR1,Homo sapiens (Human),0.661507188,1,0.669472986,0.265348831,0.198410211,0
Q9H788,SH2D4A,Homo sapiens (Human),0.677846573,1,0.270727211,0.157381012,0.107896252,0
Q9H7F0,ATP13A3,Homo sapiens (Human),0.536282758,1,0.517171125,0.17191504,0.17981634,0
Q9H7Z7,PTGES2,Homo sapiens (Human),0,0.13952825,0.765396161,1,0.577352864,0.008270634
Q9H845,ACAD9,Homo sapiens (Human),0.000774089,0.152991269,0.735764425,1,0.601739755,0
Q9H857,NT5DC2,Homo sapiens (Human),0.015910704,0.185100003,0.772537974,1,0.542721537,0
Q9H8H3,METTL7A,Homo sapiens (Human),0.384929139,1,0.846284859,0.48574659,0.240543374,0
Q9H936,SLC25A22,Homo sapiens (Human),0,0.15077062,0.767411255,1,0.765226875,0.024069406
Q9H939,PSTPIP2,Homo sapiens (Human),0.403854733,1,0.527745719,0.174739267,0.150682127,0
Q9H9B4,SFXN1,Homo sapiens (Human),0,0.155655741,0.782952081,1,0.538340754,0.015122231
Q9H9J2,MRPL44,Homo sapiens (Human),0,0.139071113,0.73735963,1,0.520870553,0.008603945
Q9H9P8,L2HGDH,Homo sapiens (Human),0,0.096797042,0.60057201,1,0.860593659,0.039365362
Q9H9S5,FKRP,Homo sapiens (Human),0.231156509,0.952950069,1,0.353987967,0.259329544,0
Q9HA77,CARS2,Homo sapiens (Human),0.00548935,0.105452164,0.701234744,1,0.803785149,0
Q9HAC8,UBTD1,Homo sapiens (Human),0.732139032,1,0.387277001,0.16561919,0.107925924,0
Q9HAT2,SIAE,Homo sapiens (Human),0.28347905,1,0.885102168,0.390213624,0.219600641,0
Q9HAU4,SMURF2,Homo sapiens (Human),0.626135749,1,0.448278645,0.197826747,0.153408369,0
Q9HAV0,GNB4,Homo sapiens (Human),1,0.878864013,0.462939304,0.155749986,0.067602043,0
Q9HAV7,GRPEL1,Homo sapiens (Human),0.013265931,0.141868087,0.733567938,1,0.430061049,0
Q9HB40,SCPEP1,Homo sapiens (Human),0.284083027,1,0.9390799,0.326484716,0.174993761,0
Q9HB90,RRAGC,Homo sapiens (Human),0.779916369,1,0.497563296,0.263259989,0.113654623,0
Q9HBH5,RDH14,Homo sapiens (Human),0.437298568,1,0.972545059,0.681335454,0.554687726,0
Q9HBL0,TNS1,Homo sapiens (Human),0.881301517,1,0.643465858,0.220698527,0.092702958,0
Q9HBL7,PLGRKT,Homo sapiens (Human),0.034561826,0.381331621,0.839290882,1,0.892440253,0
Q9HBR0,SLC38A10,Homo sapiens (Human),0.192704768,0.989466028,1,0.484394254,0.277549601,0
Q9HCC0,MCCC2,Homo sapiens (Human),0,0.12812546,0.715391649,1,0.628536053,0.020361237
Q9HCE0,EPG5,Homo sapiens (Human),0.494221437,1,0.492484788,0.25729634,0.123957274,0
Q9HCE1,MOV10,Homo sapiens (Human),0.405285942,1,0.765777421,0.453052879,0.325855816,0
Q9HCL0,PCDH18,Homo sapiens (Human),0.81522031,1,0.529515958,0.196661614,0.115348505,0
Q9HCM4,EPB41L5,Homo sapiens (Human),1,0.906206204,0.496053698,0.191444811,0.114960434,0
Q9HCN8,SDF2L1,Homo sapiens (Human),0.284078596,0.847883107,1,0.373886875,0.311217215,0
Q9HCP0,CSNK1G1,Homo sapiens (Human),1,0.90923661,0.519914983,0.175302817,0.084621806,0
Q9HCU0,CD248,Homo sapiens (Human),0.730295767,1,0.48662055,0.174173583,0.108485257,0
Q9HCU5,PREB,Homo sapiens (Human),0.286353451,0.728826563,1,0.438140904,0.237972458,0
Q9HD20,ATP13A1,Homo sapiens (Human),0.215973474,0.767519721,1,0.420627573,0.290409297,0
