Table S2I. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 96hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P63092,GNAS,Homo sapiens (Human),1,0.487577734,0.167483826,0.102004677,0.042866136,0
P63096,GNAI1,Homo sapiens (Human),1,0.499148769,0.160135822,0.174764015,0.073187093,0
P63104,YWHAZ,Homo sapiens (Human),1,0.451492763,0.125379016,0.085932864,0.0425856,0
P63208,SKP1,Homo sapiens (Human),1,0.574796908,0.255302476,0.223287651,0.070173507,0
P63241,EIF5A,Homo sapiens (Human),1,0.499272239,0.139766663,0.160112989,0.090640956,0
P63244,RACK1,Homo sapiens (Human),1,0.493124465,0.166315466,0.158005572,0.093949429,0
P63261,ACTG1,Homo sapiens (Human),1,0.459237593,0.192697135,0.137116132,0.056707469,0
P63313,TMSB10,Homo sapiens (Human),1,0.647915431,0.154178755,0.077280489,0.022846721,0
P67812,SEC11A,Homo sapiens (Human),0.537169762,1,0.563435026,0.578328092,0.174382303,0
P68032,ACTC1,Homo sapiens (Human),1,0.434735061,0.179782811,0.140518425,0.073612915,0
P68036,UBE2L3,Homo sapiens (Human),1,0.623460166,0.17432265,0.370746574,0.142985679,0
P68104,EEF1A1,Homo sapiens (Human),1,0.423555667,0.113122932,0.096828525,0.076530481,0
P68371,TUBB4B,Homo sapiens (Human),1,0.371000062,0.057897496,0.064323611,0.055376192,0
P78324,SIRPA,Homo sapiens (Human),1,0.40467926,0.126133619,0.071288817,0.023048661,0
P78356,PIP4K2B,Homo sapiens (Human),1,0.295467952,0.135413041,0.082517554,0.031646283,0
P78357,CNTNAP1,Homo sapiens (Human),0.795730746,1,0.472926322,0.48609247,0.163157421,0
P78371,CCT2,Homo sapiens (Human),1,0.607888054,0.148379471,0.165136384,0.079153769,0
P78417,GSTO1,Homo sapiens (Human),1,0.560318318,0.154013812,0.088205154,0.049967837,0
P78536,ADAM17,Homo sapiens (Human),1,0.433693658,0.129845352,0.062353618,0.024012425,0
P78559,MAP1A,Homo sapiens (Human),1,0.482911105,0.171140171,0.273321281,0.099754053,0
P80303,NUCB2,Homo sapiens (Human),0.574736871,1,0.389555524,0.275415364,0.07431835,0
P80404,ABAT,Homo sapiens (Human),0.126472165,0.111735356,0.22806153,1,0.189945978,0
P80723,BASP1,Homo sapiens (Human),1,0.420327336,0.197285158,0.054907801,0.018734004,0
P81605,DCD,Homo sapiens (Human),1,0.054655772,0.025770304,0,0.521045406,0.519412693
P82650,MRPS22,Homo sapiens (Human),0.003258074,0.072337833,0.237644189,1,0.217242769,0
P82663,MRPS25,Homo sapiens (Human),0.115387129,0.150938368,0.193502259,1,0.196712031,0
P82664,MRPS10,Homo sapiens (Human),0.004829972,0.080358559,0.327682395,1,0.254217391,0
P82673,MRPS35,Homo sapiens (Human),0.295677249,0.234065261,0.3237942,1,0.258063553,0
P82675,MRPS5,Homo sapiens (Human),0.005530565,0.085893879,0.289353531,1,0.21807275,0
P82909,MRPS36,Homo sapiens (Human),0.033620531,0.069217455,0.238862007,1,0.187493903,0
P82912,MRPS11,Homo sapiens (Human),0.074664052,0.132876939,0.282831892,1,0.198381006,0
P82914,MRPS15,Homo sapiens (Human),0.032082574,0.067945994,0.237543052,1,0.194433907,0
P82921,MRPS21,Homo sapiens (Human),0,0.052502414,0.266527406,1,0.202387361,0.018122464
P82930,MRPS34,Homo sapiens (Human),0.104226933,0.121403689,0.230797159,1,0.171118737,0
P82932,MRPS6,Homo sapiens (Human),0.016682573,0.064689211,0.198437051,1,0.20756571,0
P82933,MRPS9,Homo sapiens (Human),0,0.075955168,0.206001875,1,0.208075131,0.002529564
P83111,LACTB,Homo sapiens (Human),0.002109154,0.058375475,0.253661097,1,0.270602739,0
P83731,RPL24,Homo sapiens (Human),1,0.439278138,0.300177699,0.241318228,0.126692401,0
P84095,RHOG,Homo sapiens (Human),1,0.551060659,0.182802063,0.249914545,0.068960086,0
P84098,RPL19,Homo sapiens (Human),1,0.537800244,0.138255272,0.178647814,0.038837997,0
P98082,DAB2,Homo sapiens (Human),1,0.293319577,0.142830414,0.109895248,0.035996732,0
P98172,EFNB1,Homo sapiens (Human),1,0.360199034,0.098839499,0.098080903,0.038072856,0
P98194,ATP2C1,Homo sapiens (Human),0.743804641,1,0.411671229,0.191599964,0.079550472,0
P99999,CYCS,Homo sapiens (Human),0.089591318,0.16406807,0.283546699,1,0.11834126,0
Q00059,TFAM,Homo sapiens (Human),0.035122544,0.098753014,0.232611631,1,0.205356692,0
Q00325,SLC25A3,Homo sapiens (Human),0.055120614,0.145113256,0.274215568,1,0.189908146,0
Q00341,HDLBP,Homo sapiens (Human),1,0.609741958,0.146541834,0.216673796,0.114282194,0
Q00587,CDC42EP1,Homo sapiens (Human),1,0.345245667,0.119003452,0.130757842,0.043970489,0
Q00610,CLTC,Homo sapiens (Human),1,0.434116369,0.242943276,0.181560546,0.067308358,0
Q00765,REEP5,Homo sapiens (Human),1,0.80949214,0.418750316,0.317777477,0.123865718,0
Q01082,SPTBN1,Homo sapiens (Human),1,0.4352977,0.508776544,0.272045363,0.105555946,0
Q01459,CTBS,Homo sapiens (Human),0.279058382,0.920423276,0.682606806,1,0.270053538,0
Q01518,CAP1,Homo sapiens (Human),1,0.439309098,0.117886429,0.10876571,0.045867991,0
P13164,IFITM1,Homo sapiens (Human),0.650515309,1,0.784813566,0.58857213,0.198498944,0
Q01650,SLC7A5,Homo sapiens (Human),1,0.457927394,0.125889632,0.058095317,0.026815289,0
Q01813,PFKP,Homo sapiens (Human),1,0.524170644,0.15155921,0.155662959,0.105560918,0
Q01970,PLCB3,Homo sapiens (Human),1,0.480510083,0.14280325,0.12299103,0.052587207,0
Q01974,ROR2,Homo sapiens (Human),1,0.432445628,0.128592127,0.116056844,0.039310663,0
Q01995,TAGLN,Homo sapiens (Human),1,0.477749422,0.11911522,0.083678148,0.04044807,0
Q02218,OGDH,Homo sapiens (Human),0.010902376,0.077397367,0.232487523,1,0.214316512,0
Q02252,ALDH6A1,Homo sapiens (Human),0.022002138,0.068049128,0.213586442,1,0.189190091,0
Q02318,CYP27A1,Homo sapiens (Human),0.166606669,0.157741344,0.304173784,1,0.309107008,0
Q02543,RPL18A,Homo sapiens (Human),1,0.791123593,0.627615365,0.531434823,0.249655993,0
Q02809,PLOD1,Homo sapiens (Human),0.346741984,1,0.612686338,0.611355496,0.162516834,0
Q02818,NUCB1,Homo sapiens (Human),0.519330401,1,0.299759217,0.233428163,0.063987559,0
Q02878,RPL6,Homo sapiens (Human),1,0.837387554,0.695958681,0.523783322,0.196682648,0
Q02978,SLC25A11,Homo sapiens (Human),0.004057111,0.08892694,0.281868419,1,0.183460732,0
Q03135,CAV1,Homo sapiens (Human),1,0.77691103,0.341482374,0.099091012,0.042381855,0
Q03518,TAP1,Homo sapiens (Human),0.673914711,1,0.366708469,0.391033343,0.121291116,0
Q03519,TAP2,Homo sapiens (Human),1,0.951109586,0.285940542,0.325476352,0.085088093,0
Q04446,GBE1,Homo sapiens (Human),1,0.760705772,0.20434652,0.336797296,0.088563576,0
Q04637,EIF4G1,Homo sapiens (Human),1,0.556271698,0.290091042,0.376017343,0.14250089,0
Q04721,NOTCH2,Homo sapiens (Human),1,0.469547959,0.045653224,0.083529698,0.007793158,0
P52895,AKR1C2,Homo sapiens (Human),1,0.818399495,0.225650894,0.35690028,0.139867393,0
Q04837,SSBP1,Homo sapiens (Human),0,0.065895316,0.242658624,1,0.233537624,0.00938323
Q04917,YWHAH,Homo sapiens (Human),1,0.427504825,0.123717565,0.063925569,0.031584184,0
Q04941,PLP2,Homo sapiens (Human),1,0.466508862,0.238370612,0.299143058,0.080514315,0
Q05707,COL14A1,Homo sapiens (Human),0.479112105,1,0.616739564,0.479443243,0.173186999,0
Q06323,PSME1,Homo sapiens (Human),1,0.514581123,0.128213415,0.144061694,0.026286555,0
Q06481,APLP2,Homo sapiens (Human),0.704014286,1,0.523018214,0.450846104,0.158923733,0
Q06830,PRDX1,Homo sapiens (Human),1,0.551862784,0.139384384,0.097536437,0.054819427,0
Q07020,RPL18,Homo sapiens (Human),1,0.939557252,0.755339043,0.620259323,0.238420464,0
Q07065,CKAP4,Homo sapiens (Human),0.269969988,1,0.933555049,0.713367871,0.236997296,0
Q07157,TJP1,Homo sapiens (Human),1,0.437632323,0.159014974,0.148782527,0.035166871,0
Q07812,BAX,Homo sapiens (Human),0.615838445,0.733964479,0.316091516,1,0.318096693,0
Q07954,LRP1,Homo sapiens (Human),0.55588015,1,0.569785147,0.274615616,0.089061961,0
Q07960,ARHGAP1,Homo sapiens (Human),1,0.658063819,0.171950709,0.138851928,0.092854561,0
P16298,PPP3CB,Homo sapiens (Human),1,0.597149384,0.163492598,0.162012657,0.079686256,0
Q08257,CRYZ,Homo sapiens (Human),0.041576461,0.08329974,0.182348429,1,0.207273024,0
Q08380,LGALS3BP,Homo sapiens (Human),0.425605558,1,0.581879352,0.697794277,0.205810065,0
Q08426,EHHADH,Homo sapiens (Human),0.222070093,0.24048674,0.270568513,1,0.727819157,0
Q08431,MFGE8,Homo sapiens (Human),0.518719234,1,0.451204764,0.224728831,0.117456032,0
Q08554,DSC1,Homo sapiens (Human),0.021648377,0.065877056,0.177579293,1,0.170097888,0
Q08722,CD47,Homo sapiens (Human),1,0.494059218,0.229342092,0.098005072,0.042408787,0
Q09666,AHNAK,Homo sapiens (Human),1,0.275754757,0.070508819,0.041145979,0.015847909,0
Q10469,MGAT2,Homo sapiens (Human),0.5236302,1,0.343924796,0.232617032,0.056807616,0
Q10471,GALNT2,Homo sapiens (Human),0.369493149,1,0.482282235,0.112657302,0.047656827,0
Q10588,BST1,Homo sapiens (Human),1,0.662501385,0.262890345,0.250022513,0.076533964,0
Q10713,PMPCA,Homo sapiens (Human),0.092920166,0.111795726,0.250668526,1,0.214304223,0
Q11201,ST3GAL1,Homo sapiens (Human),0.45705331,1,0.264675324,0.145111706,0.052355734,0
Q12765,SCRN1,Homo sapiens (Human),1,0.642954089,0.145155318,0.153149547,0.06947373,0
Q12797,ASPH,Homo sapiens (Human),0.553606619,1,0.772791923,0.418735199,0.138142852,0
Q12841,FSTL1,Homo sapiens (Human),0.542051023,1,0.378255856,0.352139504,0.047806456,0
Q12846,STX4,Homo sapiens (Human),1,0.3952504,0.222695588,0.114909464,0.047801563,0
Q12849,GRSF1,Homo sapiens (Human),0.069319306,0.083457783,0.22005822,1,0.21755329,0
Q12884,FAP,Homo sapiens (Human),1,0.722416103,0.29386316,0.171318028,0.065151762,0
Q12907,LMAN2,Homo sapiens (Human),0.531617769,1,0.376873337,0.311657789,0.092826766,0
Q12931,TRAP1,Homo sapiens (Human),0,0.054639443,0.224488969,1,0.246173042,0.024014687
Q12959,DLG1,Homo sapiens (Human),1,0.423631614,0.158799355,0.113280223,0.036165617,0
Q12965,MYO1E,Homo sapiens (Human),1,0.22503977,0.127137582,0.064332136,0.021029589,0
Q13011,ECH1,Homo sapiens (Human),0,0.062888545,0.199617963,1,0.227556833,0.011664067
Q13045,FLII,Homo sapiens (Human),1,0.432591785,0.150775151,0.214630374,0.097696595,0
Q13084,MRPL28,Homo sapiens (Human),0.321726307,0.450595757,0.267982823,1,0.183966391,0
Q13162,PRDX4,Homo sapiens (Human),0.6529975,1,0.551660814,0.493018564,0.133489321,0
Q13190,STX5,Homo sapiens (Human),0.812944223,1,0.288182979,0.15083871,0.042630983,0
Q13200,PSMD2,Homo sapiens (Human),1,0.57000834,0.137349818,0.165725756,0.090036564,0
Q13217,DNAJC3,Homo sapiens (Human),0.48080869,1,0.519260077,0.508902864,0.1438'SEP11842767,0
Q13228,SELENBP1,Homo sapiens (Human),0.944459276,1,0.319075402,0.310856648,0.117274005,0
Q13232,NME3,Homo sapiens (Human),0.137952622,0.260326903,0.241396007,1,0.221341923,0
Q13308,PTK7,Homo sapiens (Human),1,0.418422487,0.186217126,0.118281466,0.043204248,0
Q13336,SLC14A1,Homo sapiens (Human),1,0.587173916,0.29606813,0.214369041,0.074367578,0
Q13347,EIF3I,Homo sapiens (Human),1,0.688471595,0.229240321,0.383039953,0.130481058,0
Q13405,MRPL49,Homo sapiens (Human),0,0.052635564,0.244965816,1,0.228679062,0.028660318
Q13409,DYNC1I2,Homo sapiens (Human),1,0.450851111,0.146438149,0.135071733,0.064460459,0
Q13418,ILK,Homo sapiens (Human),1,0.327506749,0.11591566,0.094679787,0.027861144,0
Q13423,NNT,Homo sapiens (Human),0,0.064580293,0.25281295,1,0.253525563,0.017471067
Q13425,SNTB2,Homo sapiens (Human),1,0.52079953,0.239981766,0.165975831,0.050729944,0
Q13443,ADAM9,Homo sapiens (Human),1,0.525191244,0.50648815,0.185568532,0.080050098,0
Q13445,TMED1,Homo sapiens (Human),0.636103871,1,0.495388644,0.337937924,0.123893315,0
Q13449,LSAMP,Homo sapiens (Human),1,0.430865047,0.190033804,0.105093887,0.040103243,0
Q13459,MYO9B,Homo sapiens (Human),1,0.615204651,0.262758312,0.186829909,0.078192885,0
Q13464,ROCK1,Homo sapiens (Human),1,0.450718999,0.138073123,0.088972399,0.034936193,0
Q13488,TCIRG1,Homo sapiens (Human),0.636426108,1,0.434508825,0.427839503,0.162319035,0
Q13492,PICALM,Homo sapiens (Human),1,0.4662986,0.223951501,0.246108423,0.070005178,0
Q13505,MTX1,Homo sapiens (Human),0,0.053762389,0.167861011,1,0.198016496,0.001244734
Q13509,TUBB3,Homo sapiens (Human),1,0.41323747,0.071801883,0.102387638,0.050873658,0
Q13510,ASAH1,Homo sapiens (Human),0.435824685,1,0.727286177,0.609882747,0.229570489,0
Q13557,CAMK2D,Homo sapiens (Human),1,0.612555697,0.127392855,0.125460666,0.069216972,0
Q13561,DCTN2,Homo sapiens (Human),1,0.456624207,0.216958929,0.146964672,0.081118438,0
Q13586,STIM1,Homo sapiens (Human),0.706114876,1,0.507854083,0.387486819,0.138031022,0
Q13637,RAB32,Homo sapiens (Human),1,0.968377932,0.346974145,0.474829534,0.138336027,0
Q13641,TPBG,Homo sapiens (Human),1,0.593431319,0.25205589,0.156276929,0.067979359,0
Q13642,FHL1,Homo sapiens (Human),1,0.495229743,0.198334139,0.118420566,0.062010862,0
Q13724,MOGS,Homo sapiens (Human),0.560623823,1,0.584199214,0.698406425,0.200845355,0
Q13740,ALCAM,Homo sapiens (Human),1,0.427103783,0.169206654,0.077244036,0.034322485,0
Q13795,ARFRP1,Homo sapiens (Human),0.635171627,1,0.306778448,0.200848186,0.046143362,0
Q13813,SPTAN1,Homo sapiens (Human),1,0.413152909,0.466723,0.258494571,0.105796496,0
Q13873,BMPR2,Homo sapiens (Human),1,0.705676293,0.23053309,0.166762206,0.03798474,0
Q13885,TUBB2A,Homo sapiens (Human),1,0.384771027,0.062476499,0.132533919,0.066116897,0
Q13907,IDI1,Homo sapiens (Human),0.584854909,0.398350927,0.465167129,1,0.265485839,0
Q14008,CKAP5,Homo sapiens (Human),0.025495258,0.042785923,0.255300378,1,0.251348529,0
Q14019,COTL1,Homo sapiens (Human),1,0.698947882,0.185256185,0.125109141,0.05439253,0
Q14108,SCARB2,Homo sapiens (Human),0.467733251,1,0.615766192,0.471725234,0.187781287,0
Q14118,DAG1,Homo sapiens (Human),1,0.468463248,0.221517142,0.120801853,0.041946906,0
Q14126,DSG2,Homo sapiens (Human),1,0.381075809,0.127561357,0.06006608,0.023054371,0
Q14152,EIF3A,Homo sapiens (Human),1,0.51039416,0.164965788,0.181116469,0.073162949,0
Q14156,EFR3A,Homo sapiens (Human),1,0.587935865,0.303913403,0.225100348,0.096806432,0
Q14165,MLEC,Homo sapiens (Human),0.438728631,1,0.613437801,0.521241019,0.170661072,0
Q14192,FHL2,Homo sapiens (Human),1,0.35484571,0.120434728,0.127170149,0.090441703,0
Q14195,DPYSL3,Homo sapiens (Human),1,0.752691364,0.253778275,0.241410255,0.080811943,0
Q14197,ICT1,Homo sapiens (Human),0,0.060255697,0.196152392,1,0.205173525,0.013687349
Q14203,DCTN1,Homo sapiens (Human),1,0.56906417,0.170290599,0.167582972,0.070646658,0
Q14204,DYNC1H1,Homo sapiens (Human),1,0.495621968,0.173701128,0.2109592,0.093887363,0
Q14247,CTTN,Homo sapiens (Human),1,0.4056805,0.103804643,0.072029301,0.027811956,0
Q14249,ENDOG,Homo sapiens (Human),0.068951968,0.093291942,0.233829561,1,0.152687875,0
Q14254,FLOT2,Homo sapiens (Human),1,0.554525985,0.359176321,0.235224465,0.100986387,0
Q14257,RCN2,Homo sapiens (Human),0.530169463,1,0.572762342,0.385857502,0.116641904,0
Q14315,FLNC,Homo sapiens (Human),1,0.494746311,0.15980869,0.164435398,0.067134346,0
Q14332,FZD2,Homo sapiens (Human),1,0.39269653,0.230669702,0.152889672,0.05298482,0
Q14344,GNA13,Homo sapiens (Human),1,0.463826097,0.181586769,0.12802144,0.049315441,0
Q14393,GAS6,Homo sapiens (Human),0.554509561,1,0.500616462,0.469217593,0.172144491,0
Q14554,PDIA5,Homo sapiens (Human),0.437430886,1,0.739046542,0.499044313,0.164084967,0
Q14644,RASA3,Homo sapiens (Human),1,0.35454154,0.116402214,0.0662472,0.025860378,0
Q14696,MESDC2,Homo sapiens (Human),0.477160713,1,0.50162284,0.479335195,0.118220313,0
Q14697,#N/A,#N/A,0.52714067,1,0.651586474,0.346409713,0.102294719,0
Q14697-2,#N/A,#N/A,0.712070928,1,0.453212915,0.246516237,0.079169763,0
Q14699,RFTN1,Homo sapiens (Human),1,0.368163952,0.128743058,0.065850835,0.026387357,0
Q14728,MFSD10,Homo sapiens (Human),0.87385205,1,0.390836282,0.372019174,0.124537186,0
Q14764,MVP,Homo sapiens (Human),1,0.538719366,0.181064707,0.212726589,0.149360385,0
Q14847,LASP1,Homo sapiens (Human),1,0.355299071,0.08407287,0.040712512,0.020395177,0
Q14914,PTGR1,Homo sapiens (Human),1,0.612541036,0.187810957,0.146228447,0.062368768,0
Q14974,KPNB1,Homo sapiens (Human),1,0.526868649,0.156974928,0.13729293,0.06051544,0
Q15005,SPCS2,Homo sapiens (Human),0.631883511,1,0.602311373,0.443550609,0.149199204,0
Q15006,EMC2,Homo sapiens (Human),0.46293776,1,0.63112994,0.623050609,0.162763946,0
Q15019,SEPT2,Homo sapiens (Human),1,0.393712286,0.308647718,0.196805346,0.084430665,0
Q15031,LARS2,Homo sapiens (Human),0.085706688,0.102398928,0.197891317,1,0.191979192,0
Q15041,ARL6IP1,Homo sapiens (Human),0.928539657,1,0.297754107,0.263917401,0.101701449,0
Q15046,KARS,Homo sapiens (Human),0.569464523,0.35022353,0.316143401,1,0.229318506,0
Q15056,EIF4H,Homo sapiens (Human),1,0.565820135,0.120980095,0.189213049,0.055865543,0
Q15067,ACOX1,Homo sapiens (Human),0.030890533,0.098056168,0.254303416,1,0.769157801,0
Q15070,OXA1L,Homo sapiens (Human),0.010773298,0.082548486,0.307198134,1,0.26621855,0
Q15084,PDIA6,Homo sapiens (Human),0.443769798,1,0.609213937,0.436798883,0.127458576,0
Q15113,PCOLCE,Homo sapiens (Human),1,0.883925593,0.33658303,0.368579526,0.130700686,0
Q15121,PEA15,Homo sapiens (Human),1,0.607660251,0.148683819,0.06570545,0.078410182,0
Q15165,PON2,Homo sapiens (Human),0.665968038,1,0.48879689,0.453106568,0.139907364,0
Q15262,PTPRK,Homo sapiens (Human),1,0.439931286,0.161112798,0.083637954,0.031803595,0
Q15286,RAB35,Homo sapiens (Human),1,0.471884832,0.211566332,0.122072574,0.051901107,0
Q15293,RCN1,Homo sapiens (Human),0.560152451,1,0.533746632,0.327462113,0.09240831,0
Q15334,LLGL1,Homo sapiens (Human),1,0.384722287,0.149324281,0.075378714,0.040819742,0
Q15363,TMED2,Homo sapiens (Human),0.591254335,1,0.386256663,0.30030546,0.110866974,0
Q15365,PCBP1,Homo sapiens (Human),1,0.607112581,0.13697524,0.21000129,0.104583664,0
Q15370,TCEB2,Homo sapiens (Human),1,0.41235015,0.118499352,0.076164276,0.038157799,0
Q15382,RHEB,Homo sapiens (Human),1,0.776224505,0.209874534,0.218682558,0.097667638,0
Q15392,DHCR24,Homo sapiens (Human),0.904662622,1,0.388603921,0.338896942,0.112232857,0
Q15404,RSU1,Homo sapiens (Human),1,0.350115079,0.132578974,0.102755497,0.036048169,0
Q15417,CNN3,Homo sapiens (Human),1,0.252291046,0.083063231,0.055880086,0.014848303,0
Q15436,SEC23A,Homo sapiens (Human),1,0.904294946,0.200381363,0.162407123,0.062001756,0
Q15526,SURF1,Homo sapiens (Human),0,0.048229911,0.164071745,1,0.248956602,0.018247557
Q15582,TGFBI,Homo sapiens (Human),0.45435421,1,0.460963749,0.323938562,0.12070036,0
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.324920261,0.128263301,0.104595571,0.03874181,0
Q15631,TSN,Homo sapiens (Human),1,0.593642015,0.19482444,0.155140443,0.060348945,0
Q15643,TRIP11,Homo sapiens (Human),0.677438434,1,0.188277385,0.321652428,0.118927619,0
Q15691,MAPRE1,Homo sapiens (Human),1,0.457140612,0.213003769,0.285380848,0.094371669,0
Q15746,MYLK,Homo sapiens (Human),1,0.365707655,0.126310603,0.101722487,0.039719646,0
Q15758,SLC1A5,Homo sapiens (Human),1,0.564104585,0.177361084,0.096638148,0.036617695,0
Q15836,VAMP3,Homo sapiens (Human),1,0.416921219,0.085731515,0.037281176,0,0.004880297
Q15843,NEDD8,Homo sapiens (Human),1,0.570022137,0.16932285,0.111868793,0.041584489,0
Q15904,ATP6AP1,Homo sapiens (Human),0.847491613,1,0.800805588,0.47807544,0.192201529,0
Q15942,ZYX,Homo sapiens (Human),1,0.294929923,0.088007914,0.065013568,0.022791037,0
Q16134,ETFDH,Homo sapiens (Human),0.075944671,0.124305561,0.24555142,1,0.223174581,0
Q16181,SEPT7,Homo sapiens (Human),1,0.377688295,0.265820103,0.17850357,0.060844229,0
Q16270,IGFBP7,Homo sapiens (Human),0.369840478,1,0.551728373,0.449167369,0.101907546,0
Q16527,CSRP2,Homo sapiens (Human),1,0.269509167,0.083735859,0.075425754,0.021012732,0
Q16543,CDC37,Homo sapiens (Human),1,0.601880983,0.142951674,0.196780719,0.049649568,0
Q16555,DPYSL2,Homo sapiens (Human),1,0.492388324,0.095015055,0.084827382,0.041396764,0
Q16563,SYPL1,Homo sapiens (Human),0.881512648,1,0.587917834,0.540785795,0.169971433,0
Q16585,SGCB,Homo sapiens (Human),1,0.509035485,0.264391158,0.232176409,0.09917203,0
Q16595,FXN,Homo sapiens (Human),0.094695103,0.127762024,0.289437231,1,0.1847347,0
Q16610,ECM1,Homo sapiens (Human),0.593233333,1,0.532135376,0.544300015,0.159587749,0
Q16643,DBN1,Homo sapiens (Human),1,0.31260037,0.106939159,0.085859757,0.032532958,0
Q16658,FSCN1,Homo sapiens (Human),1,0.734598143,0.202597136,0.206316626,0.079216141,0
Q16698,DECR1,Homo sapiens (Human),0,0.083564042,0.232927899,1,0.213608405,0.010786413
Q16706,MAN2A1,Homo sapiens (Human),0.339079264,1,0.392955781,0.149711248,0.054634887,0
Q16718,NDUFA5,Homo sapiens (Human),0,0.058738392,0.269088505,1,0.278548459,0.043300683
Q16740,CLPP,Homo sapiens (Human),0.041072963,0.095391878,0.204968939,1,0.200874605,0
Q16762,TST,Homo sapiens (Human),0.108380911,0.114372216,0.232740357,1,0.184710609,0
Q16774,GUK1,Homo sapiens (Human),0.033676664,0.055584534,0.231569612,1,0.21380419,0
Q16795,NDUFA9,Homo sapiens (Human),0,0.054597456,0.303622823,1,0.323476843,0.040918646
Q16798,ME3,Homo sapiens (Human),0.238992564,0.258753541,0.21433409,1,0.217193275,0
Q16799,RTN1,Homo sapiens (Human),0.98706425,1,0.251360744,0.325549189,0.110896514,0
Q16822,PCK2,Homo sapiens (Human),0.016546739,0.053047597,0.187651089,1,0.185962646,0
Q16832,DDR2,Homo sapiens (Human),1,0.658737949,0.228253384,0.136105915,0.055018641,0
Q16836,HADH,Homo sapiens (Human),0.019178662,0.065827292,0.224589553,1,0.193986672,0
Q16850,CYP51A1,Homo sapiens (Human),0.676737776,1,0.404703972,0.388261366,0.109045378,0
Q16864,ATP6V1F,Homo sapiens (Human),0.929181996,1,0.462220335,0.296158479,0.116553352,0
Q16881,TXNRD1,Homo sapiens (Human),1,0.96274733,0.253102235,0.30256693,0.101974172,0
Q16891,#N/A,#N/A,0.072353092,0.166197801,0.334467781,1,0.349057782,0
Q16891-4,#N/A,#N/A,0.797250322,0.468015234,0.479781349,1,0.285897364,0
Q32P28,P3H1,Homo sapiens (Human),0.40019109,1,0.517648401,0.56677489,0.140803852,0
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.126971888,0.223422636,1,0.225659152,0.014119583
Q3SY69,ALDH1L2,Homo sapiens (Human),0,0.061489005,0.230864795,1,0.212719544,0.007020084
Q3YBM2,TMEM176B,Homo sapiens (Human),1,0.787484021,0.394637738,0.179950646,0.082418446,0
Q3ZCQ8,TIMM50,Homo sapiens (Human),0.007587828,0.0794169,0.225502784,1,0.212793796,0
Q4G0N4,NADK2,Homo sapiens (Human),0.139764643,0.150944968,0.24073275,1,0.233667197,0
Q4G176,ACSF3,Homo sapiens (Human),0.165185603,0.220360478,0.239811194,1,0.172977159,0
Q4KMP7,TBC1D10B,Homo sapiens (Human),1,0.329991665,0.089500974,0.060672058,0.024304828,0
Q4KMQ2,ANO6,Homo sapiens (Human),1,0.528489229,0.19898743,0.173053092,0.056203187,0
Q4U2R6,MRPL51,Homo sapiens (Human),0.031950195,0.069092569,0.219437668,1,0.205843342,0
Q4V9L6,TMEM119,Homo sapiens (Human),1,0.459588336,0.135754965,0.10949494,0.034478247,0
Q4VC31,CCDC58,Homo sapiens (Human),0.039542611,0.011579629,0.225641445,1,0.218603,0
Q53EP0,FNDC3B,Homo sapiens (Human),0.656691738,0.947404748,1,0.709032256,0.223710408,0
Q53GQ0,HSD17B12,Homo sapiens (Human),0.875474509,1,0.595347256,0.396114494,0.16817192,0
Q53H12,AGK,Homo sapiens (Human),0,0.047561234,0.25311874,1,0.267928434,0.023408006
Q53H82,LACTB2,Homo sapiens (Human),0.190971006,0.154253463,0.296443981,1,0.418170362,0
Q53TN4,CYBRD1,Homo sapiens (Human),1,0.502363952,0.131803586,0.072847242,0.044711143,0
Q5EB52,MEST,Homo sapiens (Human),0.621017586,1,0.553260558,0.51667521,0.180146341,0
Q5HYI7,MTX3,Homo sapiens (Human),0.034292616,0.129813226,0.267285803,1,0.165598223,0
Q5J8M3,EMC4,Homo sapiens (Human),0.313668135,1,0.581696376,0.262366052,0.078486048,0
Q5JPH6,EARS2,Homo sapiens (Human),0.072277037,0.060742259,0.223545532,1,0.202901242,0
Q5JRA6,MIA3,Homo sapiens (Human),0.423492077,1,0.683285544,0.530188976,0.164538369,0
Q5JRX3,PITRM1,Homo sapiens (Human),0.00723216,0.054402862,0.215534367,1,0.188858936,0
Q5JTJ3,COA6,Homo sapiens (Human),0.038349062,0.05156831,0.238417893,1,0.218278338,0
Q5JTZ9,AARS2,Homo sapiens (Human),0.043452431,0.076636834,0.191311319,1,0.187864359,0
Q5M775,SPECC1,Homo sapiens (Human),1,0.384030776,0.139424847,0.159677653,0.055504677,0
Q5RI15,COX20,Homo sapiens (Human),0,0.048118344,0.187437353,1,0.27007235,0.044239045
Q5T160,RARS2,Homo sapiens (Human),0.02563762,0.06589344,0.213683533,1,0.233061115,0
Q5T440,IBA57,Homo sapiens (Human),0.133539669,0.116778943,0.188008611,1,0.179815856,0
Q5T653,MRPL2,Homo sapiens (Human),0.027818738,0.069057163,0.205441955,1,0.280617515,0
Q5T7M9,FAM69A,Homo sapiens (Human),0.364975121,1,0.428341819,0.144882094,0.044486034,0
